Time (s);    ;car_position;   ;input;    ;command;   ;obstacles
7.098;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;195;247;-9;97;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.129;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;201;247;-9;97;48;    ;0;500;74;1;500;159;2;500;245;    ;0;0;87;1;0;108;2;150;91;    
7.164;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;206;248;-9;97;48;    ;0;500;74;1;500;159;2;500;245;    ;0;0;87;1;0;108;2;150;91;    
7.197;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;212;249;-9;97;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.229;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;218;250;-9;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.266;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;224;251;-9;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.299;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;230;252;-9;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.330;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;236;253;-9;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;90;    
7.367;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;243;254;-9;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;90;    
7.397;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;249;255;-8;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;90;    
7.434;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;255;256;-8;96;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.470;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;262;257;-7;95;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;90;    
7.501;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;269;258;-7;95;48;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.533;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;275;258;-6;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;91;    
7.569;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;282;259;-5;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;92;    
7.602;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;289;260;-5;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;93;    
7.634;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;296;260;-4;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;93;    
7.670;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;303;260;-4;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;94;    
7.702;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;310;261;-3;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;94;    
7.727;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;317;261;-3;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;94;    
7.766;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;324;262;-2;95;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;94;    
7.801;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;331;262;-2;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;95;    
7.831;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;338;263;-1;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;95;    
7.865;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;344;263;-1;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;96;    
7.894;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;350;263;0;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;96;    
7.927;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;356;263;0;94;47;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;97;    
7.965;    ;0;699;72;1;99;49;1;670;156;3;100;48;2;362;264;0;94;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;97;    
7.997;    ;0;699;72;1;100;49;1;670;156;3;100;48;2;367;264;0;95;46;    ;0;500;74;1;500;159;2;500;246;    ;0;0;87;1;0;108;2;150;97;    
